geo_shape;objectid;geo_point_2d;nom_region;departement
"{""coordinates"": [[7.270099794741324, 47.910944907289156], [7.277195455940598, 47.91384014458272]], ""type"": ""LineString""}";4286;47.91239252593594, 7.273647625340961;Grand Est;Haut-Rhin
"{""coordinates"": [[1.383058331664883, 49.58758297741447], [1.395299348758547, 49.59378659283565], [1.419076597520029, 49.60797926575076], [1.43495017254917, 49.61727892756059], [1.436428945486015, 49.618088366921576], [1.437183965394009, 49.61847931310224], [1.438475461742653, 49.61860950555541], [1.442035672655186, 49.619494487759496], [1.447766448572265, 49.62253404305506]], ""type"": ""LineString""}";11434;49.60548222809905, 1.4152711460202325;Normandie;Seine-Maritime
"{""coordinates"": [[2.14366299202349, 48.854667440550124], [2.138810665513107, 48.856417668501145], [2.139111040847125, 48.85819907906357]], ""type"": ""LineString""}";10807;48.856000573918514, 2.140646484681193;Île-de-France;Yvelines
"{""coordinates"": [[7.77873480451848, 48.52824373256904], [7.782023697545308, 48.54071874689815]], ""type"": ""LineString""}";4302;48.534481239733594, 7.780379251031895;Grand Est;Bas-Rhin
"{""coordinates"": [[1.619334685617232, 49.91702898795801], [1.621217407193678, 49.9244556338821], [1.597979192309307, 49.93490107211497], [1.581812954966941, 49.94980057995344]], ""type"": ""LineString""}";11438;49.93349046676592, 1.6032246152098866;Normandie;Seine-Maritime
"{""coordinates"": [[2.150139736284899, 48.85977471905301], [2.15187027414123, 48.86235362524664]], ""type"": ""LineString""}";10812;48.861064172149824, 2.1510050052130643;Île-de-France;Yvelines
"{""coordinates"": [[3.518883092573013, 48.35397430464643], [3.519042285665565, 48.354153594584], [3.532402899802691, 48.368445399467745]], ""type"": ""LineString""}";4311;48.361211897215696, 3.5256407514801333;Grand Est;Aube
"{""coordinates"": [[1.546522918322758, 49.981422264576175], [1.533797188726571, 49.98851016432387], [1.537068649211731, 49.99164307900196], [1.542212386788811, 49.996943214951756], [1.532283044313328, 50.00358444847303], [1.519487819195598, 50.01048020596393]], ""type"": ""LineString""}";11439;49.99621013868825, 1.5351089018972175;Hauts-de-France;Somme
"{""coordinates"": [[2.127286519654079, 48.85661760339224], [2.126217068525963, 48.85844118754991], [2.127219575058901, 48.860074544259334]], ""type"": ""LineString""}";10815;48.858351267077005, 2.1267358783240127;Île-de-France;Yvelines
"{""coordinates"": [[7.503255316952868, 47.96505367886246], [7.501758862722275, 47.966670470013554], [7.500804286819037, 47.96728198119971], [7.512582751485049, 47.98883673160842], [7.515325821185956, 47.993816536935356], [7.518338547640815, 48.00077515736415], [7.518464939476305, 48.00516862134773], [7.51615551214362, 48.00906506410531], [7.513984532717229, 48.01498527145665], [7.511673530054045, 48.02142976168879], [7.511640361507457, 48.021436433669265]], ""type"": ""LineString""}";4321;47.992495327636874, 7.511392490104981;Grand Est;Haut-Rhin
"{""coordinates"": [[1.705205988915386, 49.88198033912101], [1.708625348118735, 49.8856776683992]], ""type"": ""LineString""}";11446;49.8838290037601, 1.7069156685170603;Normandie;Seine-Maritime
"{""coordinates"": [[2.200695143576825, 48.912664077687005], [2.218642111023813, 48.921103801460184]], ""type"": ""LineString""}";10825;48.916883939573594, 2.209668627300319;Île-de-France;Val-d'Oise
"{""coordinates"": [[7.139593399353332, 47.63216226751519], [7.146701088450238, 47.63150496430855], [7.15300372716283, 47.6287132050734], [7.180408867639523, 47.62922893794648], [7.218596963399077, 47.62809519688901]], ""type"": ""LineString""}";4334;47.62917788673191, 7.178868194009994;Grand Est;Haut-Rhin
"{""coordinates"": [[0.830246282940493, 49.808150745478166], [0.818994909259143, 49.81098878992022], [0.80531288473234, 49.82780675749977], [0.791157296265305, 49.84060374066971], [0.778495609597271, 49.84736030382894], [0.775148002307657, 49.84914578076176]], ""type"": ""LineString""}";11455;49.82834404463074, 0.8029755324597011;Normandie;Seine-Maritime
"{""coordinates"": [[2.218642111023813, 48.921103801460184], [2.230385619505622, 48.92828771281536], [2.235212301482043, 48.93084868700938]], ""type"": ""LineString""}";10826;48.92608017109431, 2.2268679209195588;Île-de-France;Val-d'Oise
"{""coordinates"": [[7.185735368012735, 47.72970834469116], [7.189830898473714, 47.73029909675062], [7.201664699730454, 47.73293992553737], [7.212255136940079, 47.7359010541101], [7.232077809185235, 47.74027660985078]], ""type"": ""LineString""}";4337;47.73488788598422, 7.208923639591808;Grand Est;Haut-Rhin
"{""coordinates"": [[-0.336237540603653, 49.28611261859734], [-0.336128698336662, 49.28630156182094], [-0.358425581004133, 49.29754309272753], [-0.371245633115121, 49.302744532400276], [-0.380149567635114, 49.30476195267275]], ""type"": ""LineString""}";11466;49.29650167857311, -0.35766007787862575;Normandie;Calvados
"{""coordinates"": [[2.310660853082624, 48.94108769698497], [2.31189217055333, 48.94078179350402]], ""type"": ""LineString""}";10842;48.9409347452445, 2.3112765118179777;Île-de-France;Hauts-de-Seine
"{""coordinates"": [[6.455557905375859, 46.90311247556643], [6.454140744706687, 46.90302621447286]], ""type"": ""LineString""}";4339;46.903069345019645, 6.454849325041273;Bourgogne-Franche-Comté;Doubs
"{""coordinates"": [[-0.380149567635114, 49.30476195267275], [-0.39403214866548, 49.31379915326424], [-0.40718842080648, 49.31459198179746], [-0.433750191823533, 49.32412179203273], [-0.438901484713986, 49.326797588959685]], ""type"": ""LineString""}";11467;49.3162281922987, -0.4091376675475546;Normandie;Calvados
"{""coordinates"": [[2.27356201123108, 49.14981703250131], [2.273550061444629, 49.149862796970716]], ""type"": ""LineString""}";10850;49.14983991473601, 2.2735560363378546;Île-de-France;Val-d'Oise
"{""coordinates"": [[6.453749731498053, 46.90293384361913], [6.428873330595166, 46.89942660747258], [6.38902799233722, 46.886118221785274], [6.386015544467235, 46.88593510551715], [6.375319581956409, 46.89404727688791], [6.369356306551104, 46.89378826912397]], ""type"": ""LineString""}";4340;46.89456336456958, 6.41062688308832;Bourgogne-Franche-Comté;Doubs
"{""coordinates"": [[0.485767589038694, 48.305737638390674], [0.468323164592376, 48.316443320574585], [0.451346539601555, 48.331518643952094], [0.423988139129463, 48.35103463081884], [0.412212978649933, 48.37693929646146]], ""type"": ""LineString""}";11479;48.33781491649422, 0.444817990905641;Normandie;Orne
"{""coordinates"": [[2.284679661350828, 49.1457849943694], [2.285206092201427, 49.14604499798276]], ""type"": ""LineString""}";10851;49.14591499617608, 2.284942876776128;Île-de-France;Val-d'Oise
"{""coordinates"": [[6.69191501098613, 48.93093999529468], [6.692231529019878, 48.930813718501604], [6.693197091693067, 48.9309825299673], [6.696160411030892, 48.931936291700346], [6.717870653846585, 48.943638688762015], [6.720142260861116, 48.944648648191055], [6.764740545955545, 48.958127165342574], [6.778125026167547, 48.95948779513064], [6.778639421610885, 48.95957736474963], [6.779413440424618, 48.95989828643902], [6.780730749888173, 48.960482369436924], [6.812463556477884, 48.97452476475872], [6.846480178639146, 48.98755255312877], [6.852041438472894, 48.9899837587187]], ""type"": ""LineString""}";4357;48.96040388167844, 6.771836181856952;Grand Est;Moselle
"{""coordinates"": [[0.32324509974885, 48.50965080389087], [0.310125286830408, 48.541247625386674], [0.294260702109336, 48.55899161191495], [0.278230147341117, 48.58256646072695], [0.277378988086908, 48.584417250091995], [0.259573077769291, 48.613146536046735], [0.255454470790086, 48.620529185245836], [0.248166359447834, 48.63669463491887], [0.248043675514398, 48.637064370947066], [0.247892416617543, 48.63749478404071], [0.240044538718826, 48.66209250134566], [0.232023000149467, 48.66952249208631]], ""type"": ""LineString""}";11480;48.58947368186687, 0.2769881779893341;Normandie;Orne
"{""coordinates"": [[2.283664410251196, 49.13954936936413], [2.283541310395583, 49.13959482423517]], ""type"": ""LineString""}";10853;49.139572096799654, 2.2836028603233895;Île-de-France;Val-d'Oise
"{""coordinates"": [[6.488171285147026, 48.82717447696389], [6.473483257208734, 48.820725813222886], [6.467492650790698, 48.81717092864033], [6.465779157735516, 48.815339052649996], [6.462704405037933, 48.81112245661707], [6.459848935365704, 48.804642293901914], [6.459681658965684, 48.80428703870608], [6.438002067440072, 48.78452357951602], [6.430989521399204, 48.77753901888955], [6.425630710223804, 48.77207698802451], [6.411368262643154, 48.770700373093035], [6.405773784210441, 48.76579449838514], [6.397033396550977, 48.76125782643647], [6.375371595779489, 48.7467177316773], [6.36752106726421, 48.74354589295144], [6.357796748444639, 48.73907361343125]], ""type"": ""LineString""}";4358;48.78049242656358, 6.425186760956964;Grand Est;Meurthe-et-Moselle
"{""coordinates"": [[0.232023000149467, 48.66952249208631], [0.230872843814428, 48.671122827843284], [0.229218048446357, 48.680830734614354], [0.232244313074148, 48.68779542808286], [0.238010636657236, 48.698752699167606], [0.242462169183347, 48.704812450012646], [0.247921647381815, 48.71930581784861], [0.226888865316949, 48.727876672516246], [0.218397493236356, 48.73579649762015], [0.189331582831831, 48.74292227123588], [0.164870254834172, 48.74970057218148], [0.153514301152176, 48.753278381649544], [0.142789596936033, 48.759529506456445], [0.142777310597039, 48.75953611529932], [0.127110350318405, 48.768553276850106], [0.096937895462523, 48.78316191140288]], ""type"": ""LineString""}";11481;48.73619555750148, 0.18829234686833432;Normandie;Orne
"{""coordinates"": [[2.283167589602368, 49.11947500816972], [2.283079927402257, 49.11958630222244]], ""type"": ""LineString""}";10854;49.11953065519608, 2.2831237585023123;Île-de-France;Val-d'Oise
"{""coordinates"": [[6.852108293394163, 48.99013367720838], [6.852113842175322, 48.99029200243723], [6.852126577590361, 48.99079484129356], [6.85216392500986, 48.990922444487], [6.852470197132333, 48.99238821685906], [6.854021569850894, 48.99836914951492], [6.84901185430202, 49.01678000818873], [6.847888404558374, 49.032995150024206], [6.832885761430329, 49.03978877748756], [6.830906981531633, 49.04320999714348], [6.831052461972034, 49.04332692878886], [6.831332658596771, 49.0433549748764], [6.832713098528308, 49.04378346444222], [6.830202231862208, 49.04955334574313], [6.826963618698896, 49.057132046651965], [6.82089108963456, 49.07034216756211], [6.814969165907871, 49.08000540028654], [6.805709915871986, 49.0923451534853], [6.799939125269832, 49.10333743988423]], ""type"": ""LineString""}";4359;49.047646725412726, 6.831627955514007;Grand Est;Moselle
"{""coordinates"": [[2.157044248036828, 48.945872741611744], [2.156883963070511, 48.94594002404097]], ""type"": ""LineString""}";10864;48.94590638282636, 2.1569641055536697;Île-de-France;Yvelines
"{""coordinates"": [[7.267465983394392, 48.95524633502467], [7.258358083910252, 48.9567518389144], [7.24335772686312, 48.96168400308897], [7.234586483227594, 48.96572591339635]], ""type"": ""LineString""}";4364;48.959610657850824, 7.2507566265989425;Grand Est;Bas-Rhin
"{""coordinates"": [[1.904623554160844, 48.964711334087596], [1.904776833092573, 48.96802160835028]], ""type"": ""LineString""}";10872;48.96636647121893, 1.9047001936267087;Île-de-France;Yvelines
"{""coordinates"": [[7.036313412006034, 49.04516846134685], [7.037202221005949, 49.05279888872904], [7.0489151288168, 49.05171426316]], ""type"": ""LineString""}";4366;49.05096357332785, 7.0405694377978785;Grand Est;Moselle
"{""coordinates"": [[2.022614053275909, 48.90712170841414], [2.029356488600569, 48.90704970979996], [2.0322101437481, 48.91142072194338], [2.036379302154304, 48.9104398547044]], ""type"": ""LineString""}";10882;48.90878994820036, 2.02971762757265;Île-de-France;Yvelines
"{""coordinates"": [[7.036313412006034, 49.04516846134685], [7.031182916468008, 49.03851747217581], [7.030593062376384, 49.03803592154852]], ""type"": ""LineString""}";4369;49.04154655023198, 7.033510435989887;Grand Est;Moselle
"{""coordinates"": [[2.112624861487843, 48.90207492645013], [2.114234597590209, 48.90557123196435], [2.115443263073559, 48.90875957766501]], ""type"": ""LineString""}";10891;48.90539309865636, 2.114091685587706;Île-de-France;Yvelines
"{""coordinates"": [[7.464271625613789, 48.82321408334619], [7.464077222962332, 48.79050319453993], [7.463021514710594, 48.78432089312444], [7.461455918708908, 48.77403742793393], [7.462047372323766, 48.76338720098975], [7.454545988636841, 48.76001546293081]], ""type"": ""LineString""}";4376;48.78945627505868, 7.46273558123541;Grand Est;Bas-Rhin
"{""coordinates"": [[2.113179512830373, 48.895606731739775], [2.112624861487843, 48.90207492645013]], ""type"": ""LineString""}";10894;48.89884082909495, 2.112902187159108;Île-de-France;Yvelines
"{""coordinates"": [[7.752979253636657, 48.70381695011896], [7.752854203005674, 48.70392256105142], [7.753576492299109, 48.70532904930856], [7.753961083868768, 48.706237260303695], [7.755269840119268, 48.70970614808252], [7.762895965435343, 48.72103790856404], [7.777606421052816, 48.73820473138385], [7.779090902336548, 48.74620867829051], [7.799486882371355, 48.764051352275075]], ""type"": ""LineString""}";4379;48.735414761063645, 7.7744243336159755;Grand Est;Bas-Rhin
"{""coordinates"": [[2.281202791244775, 49.14477008724733], [2.27950811243902, 49.14402712316551], [2.276118150044587, 49.142559531148315], [2.269353222285958, 49.14846102874021], [2.269424332466876, 49.14848710300502], [2.269446018503337, 49.1484937082242], [2.269459450654566, 49.14849856402574], [2.269472444786519, 49.148506294321955]], ""type"": ""LineString""}";10918;49.144836773160094, 2.274949479730983;Île-de-France;Val-d'Oise
"{""coordinates"": [[7.753076889578977, 48.70383114000096], [7.753174525574315, 48.703845329802874], [7.753199399942106, 48.703848942026426], [7.75328345869891, 48.70385261718012], [7.758925157752121, 48.70396045489305], [7.759013052818748, 48.69968838954127], [7.761236805443375, 48.684008567197736], [7.777585492099962, 48.669719945258215]], ""type"": ""LineString""}";4380;48.687397600243706, 7.763744564355589;Grand Est;Bas-Rhin
"{""coordinates"": [[2.220741759096951, 49.191156220120675], [2.220723074641525, 49.19115811319577], [2.22067283056957, 49.191100489954096], [2.2181082354955, 49.189484878735236], [2.212374698250926, 49.18798715202019], [2.207441450111035, 49.19119506510686], [2.205662549246693, 49.19356765986791]], ""type"": ""LineString""}";10927;49.189897248746725, 2.212780535126078;Hauts-de-France;Oise
"{""coordinates"": [[7.752979253636657, 48.70381695011896], [7.752808607356861, 48.703836398992486], [7.742334386402308, 48.71543261909913], [7.74103705486572, 48.71694473610569], [7.718829562728127, 48.7412056767314], [7.705396773971811, 48.74686954102358], [7.700673117609972, 48.753368090729644], [7.694594036756386, 48.761765945176215], [7.692337980686564, 48.76488381827241]], ""type"": ""LineString""}";4385;48.734567006154364, 7.722527084842692;Grand Est;Bas-Rhin
"{""coordinates"": [[2.414512385291539, 49.1326171704633], [2.421214820362118, 49.13847060957204], [2.428290961128076, 49.14189903376746], [2.428931149350129, 49.14891855770648], [2.429170135208297, 49.14916550394251]], ""type"": ""LineString""}";10930;49.14012553188189, 2.4234018305930896;Île-de-France;Val-d'Oise
"{""coordinates"": [[7.286195423167825, 48.94793663193983], [7.280024161624981, 48.95129049923678], [7.267465983394392, 48.95524633502467]], ""type"": ""LineString""}";4388;48.95199697439748, 7.277002853273308;Grand Est;Bas-Rhin
"{""coordinates"": [[2.165984208653185, 48.9958219244724], [2.166002342203013, 48.995816052471255]], ""type"": ""LineString""}";10934;48.995818988471825, 2.1659932754280993;Île-de-France;Val-d'Oise
"{""coordinates"": [[7.637794787881007, 48.88105412995221], [7.635995479710689, 48.88306268487056]], ""type"": ""LineString""}";4389;48.882058407411385, 7.636895133795848;Grand Est;Bas-Rhin
